State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
5,45,Faulkner,Arkansas,AR,19,24.4,78.6,23.6,22.9,19.8,4.8,10687.0
5,47,Franklin,Arkansas,AR,43,28.7,85.3,27.4,17.5,31.7,4.7,2780.0
5,49,Fulton,Arkansas,AR,70,25.9,81.4,27.6,26.48094612352162,30.9,6.8,2113.0
5,51,Garland,Arkansas,AR,24,25.0,76.0,22.3,33.3,28.3,8.0,14158.0
5,53,Grant,Arkansas,AR,39,35.8,88.3,31.6,26.48094612352162,33.7,4.0,2038.0
5,55,Greene,Arkansas,AR,50,31.7,82.5,29.5,34.8,31.7,9.9,4636.0
5,57,Hempstead,Arkansas,AR,76,29.8,78.2,24.4,26.48094612352162,26.2,10.3,4943.0
5,59,Hot Spring,Arkansas,AR,49,32.2,79.4,28.1,35.5,22.1,9.3,4327.0
5,61,Howard,Arkansas,AR,43,34.2,78.92316176470604,26.1,26.48094612352162,25.9,12.7,2530.0
5,63,Independence,Arkansas,AR,32,30.8,78.8,26.9,31.6,26.0,7.2,4830.0
5,65,Izard,Arkansas,AR,71,34.6,78.0,28.5,26.48094612352162,24.5,13.5,2219.0
5,67,Jackson,Arkansas,AR,72,41.3,85.6,31.0,26.48094612352162,24.4,8.1,3051.0
5,69,Jefferson,Arkansas,AR,8,29.1,81.8,27.4,34.0,23.3,9.8,13485.0
5,71,Johnson,Arkansas,AR,64,26.7,81.0,20.3,26.48094612352162,29.0,8.6,4420.0
5,73,Lafayette,Arkansas,AR,75,26.50838621940164,78.92316176470604,24.145188848920824,26.48094612352162,23.112880458756088,10.2,1636.0
5,75,Lawrence,Arkansas,AR,72,31.6,89.1,28.6,26.48094612352162,37.8,5.9,2836.0
5,77,Lee,Arkansas,AR,67,26.50838621940164,78.92316176470604,24.145188848920824,26.48094612352162,23.112880458756088,9.3,2555.0
5,79,Lincoln,Arkansas,AR,44,26.50838621940164,78.92316176470604,24.145188848920824,26.48094612352162,23.112880458756088,9.3,1984.0
5,81,Little River,Arkansas,AR,42,25.9,78.92316176470604,22.1,26.48094612352162,33.7,6.7,2411.0
5,83,Logan,Arkansas,AR,76,34.5,80.3,29.5,26.48094612352162,34.3,8.1,3218.0
5,85,Lonoke,Arkansas,AR,29,27.8,81.5,23.2,21.1,29.5,6.3,7148.0
5,87,Madison,Arkansas,AR,43,28.3,76.4,22.4,26.48094612352162,31.5,4.0,2855.0
