State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Pop_proportion,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
27,33,Cottonwood,Minnesota,MN,11834,9.5,23.8,54.60000000000001,16.7,4.799999999999999,96.1,0.9,0.29999999999999993,2.4000000000000004,3.7,0.00399243745843685,13.6,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,3.0,11.78
27,35,Crow Wing,Minnesota,MN,59917,9.1,23.3,59.699999999999996,14.5,2.6,97.7,0.4,0.8,0.4,0.8,0.020214202737634,22.7,79.8,23.4,34.6,21.6,7.2,9.02
27,37,Dakota,Minnesota,MN,383592,4.9,27.8,64.2,7.0,1.0,89.9,3.7,0.40000000000000013,4.1000000000000005,3.9,0.12941246151400274,14.5,77.1,21.0,19.6,17.9,5.0,7.18
27,39,Dodge,Minnesota,MN,19595,5.6,27.9,60.9,9.3,1.9,98.4,0.3,0.2,0.5,3.6,0.006610766604535244,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,15.1,2.7,7.79
27,41,Douglas,Minnesota,MN,35138,7.7,21.7,60.099999999999994,14.9,3.4,98.5,0.4000000000000001,0.3,0.4000000000000001,0.9,0.011854509668290861,17.2,76.8,20.9,22.2,18.3,7.3,7.59
27,43,Faribault,Minnesota,MN,15506,8.9,22.300000000000004,55.69999999999999,17.7,4.3,98.7,0.3,0.3,0.4,3.8000000000000003,0.0052312603710091094,22.2,78.12142857142857,23.4,23.18611111111111,19.3,7.6,11.67
27,45,Fillmore,Minnesota,MN,21368,8.5,24.2,57.199999999999996,15.0,3.6,99.3,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.7,0.00720892374614489,11.6,78.12142857142857,9.2,17.6,17.4,3.6,8.89
27,47,Freeborn,Minnesota,MN,31946,8.7,22.4,58.199999999999996,15.999999999999998,3.4999999999999996,98.0,0.6,0.3,0.6,6.3,0.010777624391348961,21.3,81.7,24.1,29.6,25.7,6.9,10.2
27,49,Goodhue,Minnesota,MN,45585,6.1,24.1,60.8,12.5,2.7,96.8,0.8,1.1,0.7000000000000001,1.6,0.015379014833770814,14.2,73.4,20.6,25.8,26.3,3.4,6.78
27,51,Grant,Minnesota,MN,6114,8.5,22.0,55.300000000000004,18.099999999999998,4.6000000000000005,99.0,0.19999999999999998,0.3,0.19999999999999998,0.6,0.002062680633841719,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,10.84
27,53,Hennepin,Minnesota,MN,1119364,9.1,24.7,64.3,9.2,1.8,81.0,10.299999999999999,1.0999999999999999,5.5,5.3,0.377639915770298,14.8,73.4,18.2,20.1,19.2,4.3,8.72
27,55,Houston,Minnesota,MN,19941,7.0,24.2,59.5,13.200000000000001,3.200000000000001,98.40000000000002,0.6,0.20000000000000007,0.40000000000000013,0.7000000000000002,0.006727496650218796,16.6,78.12142857142857,18.0,18.4,23.6,5.4,7.45
27,57,Hubbard,Minnesota,MN,18861,10.4,21.89999999999999,58.6,16.8,2.6,96.60000000000002,0.2,2.0,0.3,0.8,0.0063631369700504845,21.3,77.6,29.2,23.18611111111111,23.2,9.7,13.8
27,59,Isanti,Minnesota,MN,37664,6.1,24.5,65.2,8.600000000000001,1.7000000000000002,97.6,0.4,0.5,0.6000000000000001,1.2000000000000002,0.012706706475795634,20.6,83.2,23.4,15.3,26.6,5.1,6.46
27,61,Itasca,Minnesota,MN,44384,9.9,22.4,60.5,14.6,2.600000000000001,94.8,0.2,3.599999999999999,0.3,0.7,0.014973833374620684,11.9,76.6,21.4,21.7,25.0,8.3,11.49
27,63,Jackson,Minnesota,MN,11182,8.0,22.0,58.60000000000001,15.599999999999996,3.9000000000000004,98.0,0.2,0.1,1.6,2.1999999999999997,0.0037724721700389437,15.5,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.5,10.07
27,65,Kanabec,Minnesota,MN,16215,9.0,23.7,61.70000000000001,12.6,2.0,97.3,0.3,0.9,0.5,1.0,0.0054704557536381215,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,9.5,10.26
27,67,Kandiyohi,Minnesota,MN,41199,9.5,25.300000000000004,59.5,12.399999999999999,2.7999999999999994,98.1,0.6999999999999998,0.40000000000000013,0.5,8.5,0.013899309688198394,17.5,80.3,25.2,27.9,23.3,6.6,11.36
27,69,Kittson,Minnesota,MN,4792,8.5,22.8,54.5,17.7,5.0,98.70000000000003,0.19999999999999998,0.40000000000000013,0.40000000000000013,1.5,0.0016166773957097674,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,11.79
27,71,Koochiching,Minnesota,MN,13907,10.5,21.600000000000005,58.70000000000001,16.400000000000002,3.2,96.0,0.4,2.4000000000000004,0.2,0.8,0.00469180562231547,30.4,82.9,20.7,23.18611111111111,21.1,8.4,11.71
27,73,Lac qui Parle,Minnesota,MN,7604,8.0,21.3,56.0,17.5,5.2,99.1,0.2,0.2,0.4,0.5000000000000001,0.002565362044444297,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,7.93
27,75,Lake,Minnesota,MN,11156,7.7,19.800000000000008,59.40000000000001,18.1,2.8,98.60000000000001,0.09999999999999999,0.7,0.19999999999999998,0.6,0.0037637005481089662,21.8,78.12142857142857,20.7,23.18611111111111,15.7,8.8,8.25
27,77,Lake of the Woods,Minnesota,MN,4421,8.3,21.5,58.8,16.4,3.3,97.20000000000002,0.4,1.6,0.3,0.7,0.0014915130981704677,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,13.12
27,79,Le Sueur,Minnesota,MN,27490,6.5,24.4,61.70000000000001,11.4,2.5,98.6,0.2,0.3,0.4,3.9999999999999996,0.009274303340580449,18.7,78.12142857142857,23.3,23.18611111111111,21.0,4.2,7.58
27,81,Lincoln,Minnesota,MN,6050,8.4,22.2,53.4,19.2,5.2,99.3,0.1,0.3,0.3,1.0,0.002041088949091004,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,12.81
27,83,Lyon,Minnesota,MN,24472,8.7,25.2,60.4,11.4,3.0,96.10000000000001,0.9,0.39999999999999997,2.2,4.1,0.008256120456554555,20.5,78.12142857142857,28.0,23.18611111111111,12.3,4.5,9.78
27,85,McLeod,Minnesota,MN,36636,6.1,26.099999999999998,60.0,11.399999999999999,2.5,98.1,0.3,0.19999999999999998,0.7999999999999999,4.3,0.012359890039487278,16.4,77.3,25.4,25.9,18.2,6.3,8.59
27,87,Mahnomen,Minnesota,MN,5113,15.1,28.10000000000001,54.20000000000001,13.899999999999999,3.6999999999999997,63.199999999999996,0.20000000000000004,29.399999999999995,0.20000000000000004,2.2,0.0017249731895375708,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,6.062162162162164,17.25
27,89,Marshall,Minnesota,MN,9965,8.5,22.699999999999996,58.2,15.6,3.5,98.9,0.1,0.4,0.3,3.8,0.003361892789701133,17.88333333333334,78.12142857142857,22.79230769230769,23.18611111111111,20.931578947368426,3.7,11.31
27,91,Martin,Minnesota,MN,21002,9.8,22.9,56.900000000000006,16.0,4.200000000000001,98.60000000000001,0.40000000000000013,0.20000000000000007,0.6000000000000001,2.6,0.007085446298976739,24.1,78.12142857142857,24.5,23.18611111111111,22.0,5.3,9.73
