State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic
13,255,Spalding,Georgia,GA,61289,9990.107,17160.92,37018.556000000004,6312.767000000001,735.4680000000001,40328.162,19857.636,122.57800000000002,551.601,1409.647
13,257,Stephens,Georgia,GA,25060,3909.36,6214.88,14810.46,3458.28,576.3799999999999,21601.72,3007.2,75.18,200.48,375.9
13,259,Stewart,Georgia,GA,4882,1034.984,1210.736,2763.212,746.946,161.106,1845.3959999999997,3007.312,9.764000000000001,14.645999999999999,82.994
13,261,Sumter,Georgia,GA,32912,6845.696,9544.48,19088.96,3587.408,691.1519999999999,16126.88,16390.176,98.736,197.472,1151.92
13,263,Talbot,Georgia,GA,6709,1214.3290000000002,1623.578,4159.58,818.4979999999999,107.34400000000001,2858.034,3804.0030000000006,6.7090000000000005,20.127,114.053
13,265,Taliaferro,Georgia,GA,1826,390.76399999999995,414.50199999999995,1060.906,281.204,69.38799999999999,704.836,1117.5120000000002,0.0,0.0,18.26
13,267,Tattnall,Georgia,GA,23211,5059.998,5617.062,15063.939000000002,2228.256,301.743,16062.011999999999,6870.456,69.633,116.055,2738.8979999999997
13,269,Taylor,Georgia,GA,8887,1786.287,2408.377,5269.991,1022.005,186.627,5216.669,3590.348,17.774,53.321999999999996,213.28799999999998
13,271,Telfair,Georgia,GA,13205,3050.355,2812.665,8728.505,1465.755,211.28,7579.67,5559.305,0.0,39.615,422.56
13,273,Terrell,Georgia,GA,10711,2431.397,3106.19,6287.357000000001,1156.788,171.37600000000003,4070.18,6555.1320000000005,21.422000000000004,64.26599999999999,160.665
13,275,Thomas,Georgia,GA,44692,7552.947999999999,11798.688,26636.432,5318.348000000001,983.224,26993.967999999997,17072.344,89.384,223.46,804.456
13,277,Tift,Georgia,GA,40793,7383.533,11707.590999999999,24353.421000000002,4201.679,571.102,28636.686,11340.454000000002,81.586,571.102,4120.093
13,279,Toombs,Georgia,GA,27274,5754.814,7854.912,16009.838,3000.14,436.384,20128.212,6845.774,54.548,163.644,3000.14
13,281,Towns,Georgia,GA,10315,1248.115,1928.905,5642.305,2465.285,278.50500000000005,10108.7,123.78,20.63,41.26,144.40999999999997
13,283,Treutlen,Georgia,GA,6753,1485.66,1789.545,4011.282,844.125,108.04800000000002,4524.51,2187.9719999999998,0.0,33.765,108.04800000000002
13,285,Troup,Georgia,GA,62015,9426.28,17426.215,37271.015,6201.5,1054.255,40619.825,20340.92,62.015,620.15,1426.345
13,287,Turner,Georgia,GA,9474,2103.228,2785.3559999999998,5447.55,1070.5620000000001,170.532,5513.868,3884.34,18.948,47.37,303.168
13,289,Twiggs,Georgia,GA,10299,1699.335,2605.647,6416.276999999999,1143.1889999999999,133.887,5973.42,4263.786,10.299000000000001,20.598000000000003,144.18599999999998
13,291,Union,Georgia,GA,19782,2532.096,3897.0539999999996,11414.214000000002,4015.7460000000005,454.986,19386.36,237.384,39.564,59.346,197.82
13,293,Upson,Georgia,GA,27679,4539.356,7085.8240000000005,16856.511,3238.4429999999998,525.901,19402.979,7971.552000000001,83.03699999999999,110.71600000000001,470.54299999999995
13,295,Walker,Georgia,GA,63890,9008.49,15397.49,39739.58,7794.58,958.35,60439.94,2619.49,127.78,255.56,830.57
13,297,Walton,Georgia,GA,75647,8018.581999999999,20651.631,47052.434,7035.171000000001,907.7639999999999,63165.245,10968.815,226.94099999999997,756.47,1891.175
13,299,Ware,Georgia,GA,34492,6518.987999999999,9002.412,20212.311999999998,4518.452,793.3159999999999,24696.271999999997,9416.315999999999,68.98400000000001,172.46,931.2840000000001
13,301,Warren,Georgia,GA,6101,1226.3010000000002,1604.563,3544.6810000000005,811.433,134.222,2501.41,3569.085,12.202,12.202,67.111
13,303,Washington,Georgia,GA,20118,3923.01,5371.505999999999,12030.563999999998,2333.688,382.24199999999996,9274.398000000001,10722.893999999998,40.236000000000004,60.354,140.826
13,305,Wayne,Georgia,GA,28390,4968.25,7438.18,17743.75,2867.39,312.29,22257.76,5734.78,56.78,170.34,1249.16
13,307,Webster,Georgia,GA,2289,393.70799999999997,560.805,1391.7119999999998,286.125,50.358000000000004,1210.8809999999999,1075.83,0.0,0.0,98.42699999999999
13,309,Wheeler,Georgia,GA,6706,1609.44,1401.5539999999999,4620.434,563.304,120.70800000000001,4385.724,2253.216,46.942,6.706,308.476
13,311,White,Georgia,GA,24055,2838.49,5676.98,14793.825,3247.425,336.77,22972.525,529.21,72.165,264.605,577.32
13,313,Whitfield,Georgia,GA,90889,10997.569,27448.478,53988.066,8452.677000000001,999.7790000000001,84799.43699999999,3544.671,454.445,1272.446,25358.031000000003
13,315,Wilcox,Georgia,GA,8721,1936.062,1944.7830000000001,5563.998,1029.078,183.14100000000002,5529.1140000000005,3165.723,8.721,17.442,130.815
13,317,Wilkes,Georgia,GA,10457,1767.233,2467.8520000000003,6180.087,1526.7219999999998,271.882,5939.576,4412.854,20.914,41.828,261.425
13,319,Wilkinson,Georgia,GA,10143,1541.736,2708.1809999999996,6055.371,1237.446,142.00199999999998,5964.084,4128.201,20.286,10.143,172.43099999999998
13,321,Worth,Georgia,GA,21996,3827.3039999999996,5960.916,13131.612,2529.54,351.936,15199.235999999999,6576.804,65.988,65.988,263.952
15,1,Hawaii,Hawaii,HI,167293,21915.382999999998,44667.231,100375.8,18904.109,3345.86,60058.187000000005,1171.051,836.465,60225.48,10706.752
15,3,Honolulu,Hawaii,HI,905266,95052.93,222695.43600000002,555833.324,106821.388,19915.852000000003,207305.914,27157.98,2715.798,498801.566,42547.502
15,5,Kalawao,Hawaii,HI,111,14.818676751592337,1.5539999999999998,91.353,12.986999999999998,4.995,45.95399999999999,0.0,0.0,62.049,5.994000000000001
15,7,Kauai,Hawaii,HI,62640,6577.2,16223.76,37584.0,7328.88,1503.36,21234.96,250.56,250.56,27436.32,3570.48
15,9,Maui,Hawaii,HI,139884,14268.167999999998,35110.884000000005,88826.34,13568.747999999998,2517.9120000000003,53575.57199999999,839.304,699.42,56653.02,8113.272
16,1,Ada,Idaho,ID,344727,32059.611,91697.38200000001,220625.28,27922.887,4826.178,326111.74199999997,2757.8160000000003,2413.089,7239.267000000001,18270.531
16,3,Adams,Idaho,ID,3591,477.603,728.9730000000001,2197.692,588.924,75.411,3504.816,3.591,53.865,14.364,75.411
16,5,Bannock,Idaho,ID,78155,10550.925,22743.105,47205.62,7112.105,1094.17,73074.925,547.085,2422.805,1016.015,4064.06
16,7,Bear Lake,Idaho,ID,6176,691.712,1741.6319999999998,3452.3839999999996,833.76,154.4,6101.887999999999,18.528,37.056,12.352,142.048
16,9,Benewah,Idaho,ID,9218,1189.122,2286.064,5447.838000000001,1290.52,193.578,8314.636,18.436,737.44,18.436,184.36
16,11,Bingham,Idaho,ID,43739,5642.331,14302.653,24931.23,3892.771,612.346,39846.229,131.21699999999998,3061.73,262.43399999999997,6079.721
16,13,Blaine,Idaho,ID,21166,1333.4579999999999,4889.3460000000005,14350.548,1756.7780000000002,190.49400000000003,20573.352,105.83,84.664,211.66,3196.066
16,15,Boise,Idaho,ID,7535,753.5,1770.725,4890.215,798.71,75.35,7354.16,7.535,67.815,22.605,271.26
16,17,Bonner,Idaho,ID,40908,5481.6720000000005,9204.3,26017.488,5072.592000000001,613.62,39680.76,81.816,409.08,163.632,736.344
16,19,Bonneville,Idaho,ID,91856,10655.295999999998,27832.368000000002,54562.46399999999,8267.04,1194.128,88732.896,642.992,642.992,826.7040000000001,7440.335999999999
16,21,Boundary,Idaho,ID,10619,1465.422,2782.178,6392.638000000001,1284.899,159.285,10204.858999999999,21.238000000000003,265.475,74.333,350.42699999999996
16,23,Butte,Idaho,ID,2808,393.12,783.432,1561.2480000000003,404.35200000000003,58.968,2754.6479999999997,11.232000000000001,16.848,5.6160000000000005,134.784
16,25,Camas,Idaho,ID,1050,77.7,227.85,693.0,112.35,16.8,1032.15,10.5,1.05,2.1,61.95
16,27,Canyon,Idaho,ID,164593,22220.055,50365.458,97603.649,13990.405,2633.488,157680.094,987.558,1481.3370000000002,1645.93,32589.414
16,29,Caribou,Idaho,ID,7131,713.1,2003.8110000000001,4114.587,869.982,142.62,7073.952000000001,0.0,21.392999999999997,14.262,270.978
16,31,Cassia,Idaho,ID,21324,3113.3039999999996,6908.976,11664.228000000001,2302.992,447.80400000000003,20812.224,63.972,191.91600000000003,85.296,4456.715999999999
16,33,Clark,Idaho,ID,943,151.823,292.33,518.65,115.98900000000002,16.031,920.3679999999999,0.9430000000000001,10.373000000000001,3.7720000000000002,371.542
16,35,Clearwater,Idaho,ID,8373,1071.7440000000001,1649.481,5149.395,1415.0369999999998,159.087,8063.1990000000005,25.119,150.714,33.492000000000004,142.341
16,37,Custer,Idaho,ID,4077,489.24,868.4010000000001,2548.125,578.934,81.54,4023.9990000000003,0.0,28.538999999999998,0.0,212.00400000000002
16,39,Elmore,Idaho,ID,28634,3350.178,8275.226,18010.786,2061.648,257.706,26171.476000000002,1002.19,286.34,572.68,3636.518
16,41,Franklin,Idaho,ID,12371,1199.987,4218.511,6804.05,1150.503,210.30700000000002,12259.660999999998,12.371000000000002,61.855,24.742000000000004,828.857
16,43,Fremont,Idaho,ID,12242,1615.944,3843.988,6831.036,1371.104,208.11399999999998,11997.16,24.484,73.452,61.21,1505.766
16,45,Gem,Idaho,ID,16273,1920.2140000000002,4182.161,9503.431999999999,2131.763,439.37100000000004,15849.902000000002,16.273000000000003,162.73,65.09200000000001,1139.11
16,47,Gooding,Idaho,ID,14461,1691.937,4164.768,8156.004,1735.32,390.44700000000006,14171.78,43.383,130.149,43.383,2892.2
16,49,Idaho,Idaho,ID,15697,2354.55,3484.7339999999995,9418.2,2433.035,376.72799999999995,14927.847,15.697000000000001,502.30400000000003,62.788000000000004,266.849
16,51,Jefferson,Idaho,ID,21580,2373.8,7099.82,12473.24,1726.4,280.54,21105.24,86.32,151.05999999999997,129.48,2093.2599999999998
16,53,Jerome,Idaho,ID,19638,2533.302,5989.59,11370.402,1963.8,314.208,19127.412,98.19,176.74200000000002,78.552,4575.654
16,55,Kootenai,Idaho,ID,127668,13277.472,32683.008,78388.152,14426.484000000002,2298.024,123071.952,383.004,1659.684,766.008,3702.3720000000003
16,57,Latah,Idaho,ID,34714,4859.96,8261.932,23050.096,2811.834,590.1379999999999,32665.874,277.712,312.42600000000004,902.5640000000001,937.278
16,59,Lemhi,Idaho,ID,7909,1059.806,1771.6159999999998,4713.764,1233.8039999999999,197.725,7774.547,7.909000000000001,47.45399999999999,7.909000000000001,221.45199999999997
16,61,Lewis,Idaho,ID,3750,461.25,873.75,2088.75,671.25,116.25,3532.5,15.0,168.75,22.5,97.5
16,63,Lincoln,Idaho,ID,4545,504.495,1363.5,2645.19,459.045,77.265,4376.835,49.995,63.63,18.18,777.195
16,65,Madison,Idaho,ID,30975,4801.125,11305.875,17779.65,1641.675,247.8,30138.675,123.9,123.9,309.75,1300.95
16,67,Minidoka,Idaho,ID,19014,2528.862,5723.214,10609.812,2357.736,323.238,18481.608,76.056,228.168,114.084,5190.822
16,69,Nez Perce,Idaho,ID,37931,4475.858,8799.992,22720.668999999998,5386.201999999999,1062.068,34744.795999999995,189.655,2124.136,379.31,758.62
16,71,Oneida,Idaho,ID,4209,433.52700000000004,1191.147,2365.458,551.379,101.016,4183.746,4.2090000000000005,16.836000000000002,4.2090000000000005,101.016
16,73,Owyhee,Idaho,ID,11073,1793.826,3255.462,6355.901999999999,1262.322,199.31400000000002,10519.35,22.146,321.117,77.511,2491.425
16,75,Payette,Idaho,ID,22197,2974.3979999999997,6414.932999999999,12829.865999999998,2463.8669999999997,466.13700000000006,21420.105,22.197000000000003,199.773,221.97,2974.3979999999997
16,77,Power,Idaho,ID,7753,1124.185,2434.442,4457.975,767.547,93.036,7442.88,23.259,248.09600000000003,38.765,1969.2619999999997
16,79,Shoshone,Idaho,ID,13157,2184.062,2828.755,7841.572000000001,2170.905,315.768,12735.975999999999,13.157,197.355,39.471,302.611
16,81,Teton,Idaho,ID,7467,672.03,2344.638,4696.7429999999995,380.81699999999995,44.802,7340.061,22.401,44.802,44.802,1030.4460000000001
16,83,Twin Falls,Idaho,ID,69419,8816.213,18951.387,40610.115,8191.442000000001,1666.056,67267.011,277.67600000000004,555.3520000000001,624.771,7774.927999999999
16,85,Valley,Idaho,ID,8332,808.204,1741.388,5324.147999999999,1158.1480000000001,108.316,8182.024,16.664,58.324,33.328,233.296
16,87,Washington,Idaho,ID,10098,1393.524,2574.99,5634.684,1605.582,282.74399999999997,9805.158,20.196,80.784,131.274,1615.68
17,1,Adams,Illinois,IL,67040,7508.48,16692.96,38682.08,9720.8,1944.16,63822.08,2212.32,134.08,335.2,603.36
17,3,Alexander,Illinois,IL,8927,1981.7939999999999,2329.947,5008.0470000000005,1330.1230000000003,249.956,5704.352999999999,3106.5959999999995,17.854,44.635,151.759
17,5,Bond,Illinois,IL,18027,1946.9160000000002,4146.21,11357.01,2145.213,396.594,16530.759000000002,1279.917,90.135,72.108,288.432
17,7,Boone,Illinois,IL,50483,3887.1910000000003,13983.791,31248.977,4492.987,757.245,48362.71399999999,858.2109999999999,252.415,454.34700000000004,8481.144
17,9,Brown,Illinois,IL,6835,792.86,1216.63,4757.16,683.5,170.875,5529.515,1278.145,0.0,20.505,300.74
17,11,Bureau,Illinois,IL,35330,3038.38,8655.85,20526.73,5052.19,1095.23,34658.73,211.98,70.66,211.98,2155.13
17,13,Calhoun,Illinois,IL,5163,444.018,1130.697,3061.6589999999997,836.406,134.238,5111.37,5.163,15.488999999999999,15.488999999999999,41.304
17,15,Carroll,Illinois,IL,16086,1576.428,3619.35,9281.622000000001,2670.2760000000003,514.7520000000001,15748.194000000001,144.774,16.086000000000002,80.43,402.15
17,17,Cass,Illinois,IL,13898,1459.29,3543.99,8199.82,1862.332,291.858,13606.142000000002,152.87800000000001,13.898000000000001,69.49,2098.598
17,19,Champaign,Illinois,IL,184905,23298.03,46596.06,119818.44,15716.925,2773.575,145520.235,20709.359999999997,554.715,14607.495,7026.39
17,21,Christian,Illinois,IL,35176,3693.48,8301.536,21070.424,4783.936,1020.1039999999999,33909.664000000004,879.4,70.352,211.05599999999998,386.93600000000004
17,23,Clark,Illinois,IL,16976,1748.5280000000002,4074.24,10015.84,2427.568,458.35200000000003,16789.264000000003,67.90400000000001,16.976000000000003,33.952000000000005,84.88
17,25,Clay,Illinois,IL,14122,1666.396,3375.158,8091.906,2118.3,536.636,13924.292,28.244,42.36599999999999,98.854,112.976
17,27,Clinton,Illinois,IL,36095,2671.03,8518.42,22234.52,4584.065,757.995,34326.345,1443.8,72.19,144.38,721.9
17,29,Coles,Illinois,IL,51065,6740.58,11336.43,32681.6,5923.54,1123.43,48767.075,1225.56,153.195,561.715,919.17
17,31,Cook,Illinois,IL,5303683,769034.035,1437298.093,3245853.9960000003,525064.6170000001,95466.29400000001,3532252.8779999996,1400172.312,21214.732000000004,291702.565,1172113.9430000002
17,33,Crawford,Illinois,IL,19898,2328.066,4397.4580000000005,12217.372,2805.618,497.45,18724.017999999996,955.1039999999999,59.693999999999996,79.59200000000001,397.96
17,35,Cumberland,Illinois,IL,10973,1108.2730000000001,2754.223,6496.016,1448.4360000000001,274.325,10863.27,32.919000000000004,21.945999999999998,21.945999999999998,65.83800000000001
17,37,DeKalb,Illinois,IL,97665,9082.845000000001,24904.575,63482.25,7910.865,1464.975,88679.82,4883.25,195.33,2734.62,8203.86
17,39,De Witt,Illinois,IL,16617,1645.083,4071.165,9920.349,2259.912,365.574,16317.894000000002,116.319,33.234,66.468,249.255
17,41,Douglas,Illinois,IL,19950,1615.95,5366.55,11391.45,2713.2,498.75,19630.8,99.75,39.9,99.75,977.55
17,43,DuPage,Illinois,IL,929113,54817.667,249931.397,583482.964,82691.057,12078.469000000001,787887.8239999999,38093.633,1858.226,90123.961,104989.769
17,45,Edgar,Illinois,IL,19157,2222.212,4329.482,11436.729000000001,2777.765,632.181,18639.761,383.14,38.314,57.471,172.41299999999998
17,47,Edwards,Illinois,IL,6784,624.1279999999999,1553.5359999999998,3968.64,1044.736,223.87199999999996,6722.9439999999995,13.568000000000001,0.0,40.70399999999999,33.92
17,49,Effingham,Illinois,IL,34581,3077.7090000000003,9440.613000000001,20160.722999999998,4149.72,795.3629999999998,34166.028,103.743,69.162,138.324,380.3910000000001
17,51,Fayette,Illinois,IL,21713,2844.403,5037.416,13331.782,2866.116,477.68600000000004,20562.211,1042.224,0.0,43.426,238.84300000000002
17,53,Ford,Illinois,IL,14157,1160.874,3525.093,8097.804,2109.393,410.55299999999994,13944.645,70.785,0.0,70.785,212.355
17,55,Franklin,Illinois,IL,39723,5879.004,9136.29,23357.124,5918.727000000001,1310.859,39246.324,119.169,79.446,79.446,397.23
17,57,Fulton,Illinois,IL,37708,4261.004,8258.052,22662.508,5618.492000000001,1168.948,35898.016,1432.904,113.124,113.124,527.9119999999999
17,59,Gallatin,Illinois,IL,6152,972.0160000000001,1390.352,3629.68,922.8,215.32,6102.784000000001,18.456,24.608,0.0,49.216
17,61,Greene,Illinois,IL,14581,1778.8819999999998,3659.831,8442.399,2026.759,452.01099999999997,14333.123,131.22899999999998,29.162000000000003,29.162000000000003,102.067
17,63,Grundy,Illinois,IL,43838,2674.118,11091.014000000001,27837.13,4164.61,745.2459999999999,42654.373999999996,438.38,87.676,263.028,2717.956
17,65,Hamilton,Illinois,IL,8301,1012.722,1934.1330000000003,4789.677,1270.053,307.137,8193.087000000001,49.806,24.903,16.602,83.01
17,67,Hancock,Illinois,IL,19153,1876.9940000000001,4405.19,11127.893,2949.562,651.202,18942.317000000003,76.61200000000001,38.306000000000004,38.306000000000004,95.765
